review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
RM5T590Q53C0B,B09FM6PDHP,4.0 out of 5 stars They dont seem to be noise-canceling; otherwise good sound,staticandbanal,4,"First the minuses: They seem exactly like the non-noise canceling headphones I replaced with them. The instruction book doesnt mention that feature. I can definitely hear surrounding sounds, and even the slightest breeze on them is very loud. The other downside is that the finger controls are finicky and always seem to activate when Im just re-positioning them in my ear; then they dont always work when I actually need to pause music or answer a call.But as basic headphones theyre great. Pluses: the sound is fantastic for the price, the charge lasts most of the day with continuous use, and they charge fast. Unlike the earlier models, they connect to my phone as soon as I open the case, so theyre ready to use by the time I put them on. Im pretty happy with them for what they cost.","Reviewed in the United States May 5, 2024",AGI2E56ITRMHYBF5GZRE6H67ZJYQ,1,17,Color: BlackStyle: Headphones
R1BX7KCZOP3DD2,B09FM6PDHP,5.0 out of 5 stars My favorite earbuds!,Christina,5,As of right now these earbuds are my favorite :> They do an amazing job at giving me good audio and have lots of customization that I need! The mic is also really decent and I honestly love these earbuds :>,"Reviewed in the United States July 23, 2024",AEDV2PLIOFSQX42BWLQLKFLBVDPQ,1,0,Color: BlackStyle: Headphones
R1BFHAKVCXNHMP,B09FM6PDHP,4.0 out of 5 stars Works well,NordS,4,Works like a charm and that app is awesome.,"Reviewed in the United States July 20, 2024",AHWHT6QUZBLVM2BG2KNGW65X3KWA,1,0,Color: BlackStyle: Headphones
R3A7JYL6S6Y8JS,B09FM6PDHP,5.0 out of 5 stars Best headphones I have ever owned,Krystal McCollom,5,"I had purchased these with the belief that my others (same brand) had gone missing (I have young children so to think they might have tossed them or flushed them is not a stretch). I thought I was getting the same exact pair, but discovered they were to next model up! And I love the sound quality and ability to switch to noise cancellation","Reviewed in the United States July 10, 2024",AEHGGCR277TJR6Z7WDS6E5QM456Q,1,0,Color: BlackStyle: Headphones
R395S5R8H16B7S,B09FM6PDHP,5.0 out of 5 stars Amazingly good,Darber,5,"Noice cancellation is so good, bass is incredible also. If you get the JBL app youll get an even better experience, for the price they work amazing.","Reviewed in the United States August 3, 2024",AFFKBT4FCEC6QJXMXADM5LZSSVAQ,1,0,Color: BlackStyle: Headphones
R2G3AK8Q9KZJC5,B09FM6PDHP,5.0 out of 5 stars NICE,Alex Aiezza,5,"I am really liking these. Bought it on Prime-days .. so really loving these. Good bass, not huge bass, but again for the money, am very happy.","Reviewed in the United States August 2, 2024",AEN5A3DU56YQBYCR2PKX5KTNQVKQ,1,0,Color: BlueStyle: Headphones
RBMM3DDYWW1GQ,B09FM6PDHP,5.0 out of 5 stars THE BEST EARBUDS I'VE OWNED,Melissa Morales,5,"I love them. The battery life goes above and beyond, the quality of the sound is perfect, they are super comfortable while working out or lying down and I love the controls.These is actually the second time I buy these. I had the first pair for a year before losing them on a trip. After that I tried more than a few other brands, including Skullcandy and the Samsung Buds 2 Pro and those just didn't measure","Reviewed in the United States July 2, 2024",AGAOGTPJDKUYG3JS57VS3ON3HVVQ,1,1,Color: BlackStyle: Headphones
R3JITRGE8E2QQS,B09FM6PDHP,5.0 out of 5 stars Very nice fit most comfortable so far.,"No, just no.",5,Wasted money on cheap earbuds then decided to try a better brand. JBL is a leader in sound and I am not disappointed.,"Reviewed in the United States August 1, 2024",AF7IFDKKF6HGSBX2FV4GA7LAHOVQ,1,0,Color: WhiteStyle: Headphones
RM1OTQ2Y7N2OQ,B09FM6PDHP,5.0 out of 5 stars Better then AirPods (Apple Lover btw),alex,5,Absolutely great controls and connectivity. Great app to adjust EQ and settings. Great battery life! Better sound and microphone then AirPods,"Reviewed in the United States August 2, 2024",AHR24R7RQ47OA2WRW62KRRZNV2RA,1,0,Color: WhiteStyle: Headphones
R1G2NAFDCX64NG,B09FM6PDHP,5.0 out of 5 stars Wish I bought it years ago!,R. Edwards,5,"Works great! Nice and clear, easy to pair with iPhone. Battery last a long time. Like the multiple ear pieces to fit your size ear.","Reviewed in the United States July 27, 2024",AFBRM3CJVFVCYVBWGRUZ7M5VQZYA,1,0,Color: BlackStyle: Headphones
RO4LDGEVTMNB7,B09FM6PDHP,5.0 out of 5 stars The sound is very clear.,William C Rentie,5,I really like how I can hear the individual on the phone and they can hear me very well and the charge last for 8 hrs. SonI can get 16 hrs of talk and listening time be fore recharging.,"Reviewed in the United States July 18, 2024",AE5UTWDDLFXM6T5IEQQXVH4UTT5Q,1,0,Color: BlackStyle: Headphones
R2KAXEJSJU2V79,B09FM6PDHP,5.0 out of 5 stars Rock Solid Ear buds / headphones,Anand S. Peri,5,"I have been using these headphones for about a week now; going on jogs, walks, biking hearing music and taking calls ... these are great at noise cancelling and pumping great quality music. While I'm not saying these are better than Airpods, Bose or Sony but when it comes to the battery life, price and the overall quality of the sound these win IMO.I have tested this against Sony LinkBuds S and while the Noise Cancellation and music quality of Sony was a little better the batter life of Sony was really pathetic ... it lasted 5 hours while the JBL last about 40 hours. Also I felt the fit of the JBL earbuds were more comfortable than Sony which are much smaller.Note its important to turn on the noise cancellation feature and also adjust your music preference in the EQ settings... through the JBL app for the best outcome.","Reviewed in the United States June 10, 2024",AEVW4FF2PZC6HAC2Y4PSS5R4NPRQ,1,26,Color: BlackStyle: Headphones
R3O0534U3HHKIN,B09FM6PDHP,5.0 out of 5 stars Great noise cancellation,Destiny,5,I got these after losing my airpod pros and the noise cancellation on these are definitely better for the price. Good base and high volume as well.,"Reviewed in the United States July 26, 2024",AFHSPX5QHEY67VUJI4ZAB7HAHBLQ,1,0,Color: BlueStyle: Headphones
R1E98JJK30KTBI,B09FM6PDHP,"4.0 out of 5 stars Great Sound, Weird Quirks",Love,4,"Pros:- Sound quality is awesome! Love the ability to use the app for EQ.- Noise cancellation is superior! (So great for shopping during the holidays, you can block out all the crowd chatter and repetitively Christmas music!)- Ability to switch noise cancellation modes is easy! (So you can optionally listen to people speak while cutting out a few decibles like fan noise.)- Build quality is solid!- The JBL app works flawlessly!- They connect to phone and other devices easily, total plug & play!Cons:- They tend to disconnect more often, which isnt that annoying per se  except it makes a beep sound to alert you that something is wrong. (The Apple earbuds just turn off, so theres no jarring loud beep in your ears.) This is especially annoying when it happens in the middle of a song.- This one is weird  If you hold the two earbuds in your hand, and they touch in a certain way, it makes a loud chirping noise. (Almost like the feedback of two microphones being too close together.)- Theyre kind of bulky, and fall out of my ears more often than the Apple AirPods did. Even after changing the rubber tips. (The bright side is that because theyre so bulky, theyre easier to find on the ground.)- Though you can use the JBL app to find your earbuds, it doesnt help you find the charging chase.Conclusion:- For $50, Ill keep em! The sound quality is truly excellent enough to look past the weird quirks.And if they get lost, as most earbuds often do, it wont break my wallet to do so. (The Apple ones are comfy and have less quirks, but kind of overrated at that price point.)So I would buy JBL earbuds again  though I might look into the smaller models, that maybe (hopefully) arent as prone to pop out of the ear like a cartoon bean.","Reviewed in the United States December 5, 2023",AFZYWTX4DWEYTGWMVJVRWCJBXPIA,1,50,Color: BlueStyle: Headphones
R3PN4KRGZ1LJXM,B09FM6PDHP,4.0 out of 5 stars Pretty good,Joshua,4,I bought it when on sale its ok however if you truly want noise cancellation this not for it. I advice getting headphones to get truly noice cancelled,"Reviewed in the United States June 19, 2024",AGNUMXYSI2B3LYPL47FVHL5XCQZA,1,0,Color: BlueStyle: Headphones
R14EHU90E6RTAW,B09FM6PDHP,5.0 out of 5 stars 100% Satisfied,Mwangi.,5,Came back to buy a second one. Great product. My wife took my first one and remained hers and had to order again. 100% satisfied.,"Reviewed in the United States July 25, 2024",AEIKA3SFN4ZNHRRPXKQXROTZZUQQ,1,0,Color: BlueStyle: Headphones
